package_id,package_name,destination,duration,hotel_category,meals,transportation,major_attractions,activities,package_type,best_for,rating,estimated_cost
IND1181,kurnool adventure tour,kurnool,3,4star,breakfast dinner,train cab,belum caves kurnool local market kurnool city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.5,25500
IND1182,kurnool cultural tour,kurnool,3,4star,breakfast dinner,train cab,belum caves kurnool local market kurnool city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,cultural,history enthusiasts,4.4,27000
IND1183,amravati heritage tour,amravati,6,4star,breakfast dinner,flight cab,amaravathi temple amravati local market amravati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,43500
IND1184,amravati royal tour,amravati,6,4star,breakfast dinner,flight cab,amaravathi temple amravati local market amravati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.8,45000
IND1185,amravati scenic tour,amravati,6,4star,breakfast dinner,flight cab,amaravathi temple amravati local market amravati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,46500
IND1186,amravati adventure tour,amravati,6,4star,breakfast dinner,flight cab,amaravathi temple amravati local market amravati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.8,48000
IND1187,amravati cultural tour,amravati,6,4star,breakfast dinner,flight cab,amaravathi temple amravati local market amravati city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,49500
IND1188,anantapur heritage tour,anantapur,4,luxury heritage,breakfast,ac coach,lepakshi anantapur local market anantapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.6,102000
IND1189,anantapur royal tour,anantapur,4,luxury heritage,breakfast,ac coach,lepakshi anantapur local market anantapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.7,103500
IND1190,anantapur scenic tour,anantapur,4,luxury heritage,breakfast,ac coach,lepakshi anantapur local market anantapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.6,105000
IND1191,anantapur adventure tour,anantapur,4,luxury heritage,breakfast,ac coach,lepakshi anantapur local market anantapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.7,106500
IND1192,anantapur cultural tour,anantapur,4,luxury heritage,breakfast,ac coach,lepakshi anantapur local market anantapur city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.6,108000
IND1193,rajahmundry heritage tour,rajahmundry,5,5star,breakfast dinner,private cab,papikondalu rajahmundry local market rajahmundry city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.3,39500
IND1194,rajahmundry royal tour,rajahmundry,5,5star,breakfast dinner,private cab,papikondalu rajahmundry local market rajahmundry city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.4,41000
IND1195,rajahmundry scenic tour,rajahmundry,5,5star,breakfast dinner,private cab,papikondalu rajahmundry local market rajahmundry city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.3,42500
IND1196,rajahmundry adventure tour,rajahmundry,5,5star,breakfast dinner,private cab,papikondalu rajahmundry local market rajahmundry city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.4,44000
IND1197,rajahmundry cultural tour,rajahmundry,5,5star,breakfast dinner,private cab,papikondalu rajahmundry local market rajahmundry city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,adventure,adventure lovers,4.3,45500
IND1198,manas heritage tour,manas,5,luxury heritage,breakfast,private cab,manas national park manas local market manas city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.6,37500
IND1199,manas royal tour,manas,5,luxury heritage,breakfast,private cab,manas national park manas local market manas city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,39000
IND1200,manas scenic tour,manas,5,luxury heritage,breakfast,private cab,manas national park manas local market manas city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.6,40500
IND1201,manas adventure tour,manas,5,luxury heritage,breakfast,private cab,manas national park manas local market manas city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.7,42000
IND1202,manas cultural tour,manas,5,luxury heritage,breakfast,private cab,manas national park manas local market manas city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,nature wildlife,nature lovers,4.6,43500
IND1203,hajo heritage tour,hajo,5,3star,breakfast lunch dinner,private cab,hayagriva madhava temple hajo local market hajo city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.5,115500
IND1204,hajo royal tour,hajo,5,3star,breakfast lunch dinner,private cab,hayagriva madhava temple hajo local market hajo city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.6,117000
IND1205,hajo scenic tour,hajo,5,3star,breakfast lunch dinner,private cab,hayagriva madhava temple hajo local market hajo city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.5,118500
IND1206,hajo adventure tour,hajo,5,3star,breakfast lunch dinner,private cab,hayagriva madhava temple hajo local market hajo city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.6,120000
IND1207,hajo cultural tour,hajo,5,3star,breakfast lunch dinner,private cab,hayagriva madhava temple hajo local market hajo city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,grand tour,all travelers,4.5,121500
IND1208,namchi heritage tour,namchi,4,5star,breakfast,train cab,char dham namchi local market namchi city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.7,100000
IND1209,namchi royal tour,namchi,4,5star,breakfast,train cab,char dham namchi local market namchi city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.8,101500
IND1210,namchi scenic tour,namchi,4,5star,breakfast,train cab,char dham namchi local market namchi city museum sunset view point heritage walk famous temple botanical garden riverfront photography spots,sightseeing local food tour photography,luxury,premium travelers,4.7,103000
